truck_id,time_min,hour_of_shift,shovel_queue_len,wait_shovel_min,load_time_min,haul_time_min,dump_queue_len,wait_dump_min,dump_time_min,return_time_min,total_cycle_time_min
Truck_7,117.42026433641303,1,0,0.0,4.482490691422086,13.312263512451509,0,0.0,2.1151984314047922,10.11046864526449,30.020421280542877
Truck_9,116.06502596557151,1,0,0.0,4.912072856925008,18.233536130031723,0,0.0,3.048186575490945,10.062340492821988,36.256136055269664
Truck_4,118.6932748373091,1,0,0.0,4.866462231806096,16.979667113843007,0,0.0,3.551047861327362,12.475578064764221,37.87275527174069
Truck_6,119.06189212919224,1,0,0.0,5.6390698671145145,17.70535605169671,0,0.0,3.402162455099898,12.825873207772247,39.57246158168337
Truck_8,124.87685824319853,2,0,0.0,4.7965070254366395,16.69749205600877,0,0.0,3.6728095254277378,9.871916778210505,35.03872538508365
Truck_0,131.9069540302099,2,0,0.0,2.626290773276679,18.111229139593206,0,0.0,2.5129668833404537,9.159147640823448,32.40963443703379
Truck_5,135.79265719901403,2,0,0.0,4.961001083926476,15.573189422964333,0,0.0,3.5393584691341005,8.580204064323198,32.65375304034811
Truck_1,143.93826353325977,2,0,0.0,3.345843786263572,17.415098373987263,0,0.0,3.4518269658067595,11.464354492963366,35.67712361902096
Truck_2,143.69964943342254,2,0,0.0,4.900268297313062,18.55386542111637,0,0.0,3.309606247486073,13.654440356344026,40.41818032225953
Truck_7,147.4406856169559,2,0,0.0,6.16449669953073,18.550993160907723,0,0.0,2.90148973998339,12.231194824670297,39.84817442509214
Truck_9,152.32116202084117,2,0,0.0,5.891484254473511,17.010366457160245,0,0.0,2.9833238200044434,9.366116585826404,35.2512911174646
Truck_4,156.5660301090498,2,0,0.0,4.79505877037289,13.751038058960091,0,0.0,2.368091619735395,10.128333887580737,31.042522336649114
Truck_8,159.91558362828218,2,0,0.0,3.5100280172877945,15.445424245725206,0,0.0,2.5611290946203553,12.261597556072417,33.77817891370577
Truck_6,158.63435371087562,2,0,0.0,5.155869923687419,14.33117668099743,0,0.0,2.01004102246236,13.81976273345228,35.31685036059949
Truck_0,164.3165884672437,2,0,0.0,4.5613218987687105,14.547525661778309,0,0.0,2.8158543902263204,13.673948438364647,35.59865038913799
Truck_5,168.44641023936214,2,0,0.0,4.22231506785576,13.827414724138578,0,0.0,3.7534637021445576,13.635330717101624,35.43852421124052
Truck_4,187.6085524456989,3,0,0.0,3.032686096144033,12.775049340303497,0,0.0,3.275473144373848,11.474649171580552,30.55785775240193
Truck_1,179.61538715228073,2,0,0.0,5.408344965372436,18.756507155240712,0,1.0193212074101439,3.4703409598068333,9.995056446554884,38.64957073438501
Truck_2,184.11782975568207,3,0,0.0,5.182997814039027,11.825357136991983,0,0.0,3.673375773590948,14.28115712785808,34.96288785248004
Truck_9,187.57245313830578,3,0,0.0,5.854605687264694,10.56741797877342,1,2.6972842221763926,3.424505583784253,9.855596612749025,32.399410084747785
Truck_7,187.28886004204804,3,0,0.0,6.132344585953888,13.830394482218509,0,1.0183023298904175,1.9077592475672986,14.478136853458494,37.36693749908861
Truck_8,193.69376254198795,3,0,0.0,4.345925850817309,10.005740069401156,1,2.070838148098119,3.779682154501188,11.292152023676437,31.49433824649421
Truck_6,193.9512040714751,3,0,0.0,6.083808594920413,13.90119125921251,0,0.0,3.2447153377993914,14.799889650253903,38.02960484218622
Truck_0,199.91523885638168,3,0,0.0,5.200119657797984,19.3743804674005,0,0.0,2.5865561421181837,8.79175588726568,35.95281215458235
Truck_5,203.88493445060266,3,0,0.0,5.96749370319813,19.969886146033502,0,0.0,1.3015510862684891,8.87000902621432,36.10893996171444
Truck_3,143.0399919903974,2,0,0.0,5.912674023512324,17.40804321813428,0,0.0,3.404305505740041,11.253907222105738,102.03940087733727
Truck_1,218.26495788666574,3,0,0.0,3.7426838183624795,16.069012779087075,0,0.0,2.582827375876292,9.881473710287622,32.27599768361347
Truck_9,219.97186322305356,3,0,0.0,2.6467220507167895,15.844206419776668,0,0.0,2.881082035186324,11.548642352855751,32.92065285853553
Truck_4,218.16641019810083,3,0,0.0,4.76995966385428,19.120835838184178,0,0.0,2.731783752639245,12.080927257066946,38.70350651174465
Truck_2,219.0807176081621,3,0,0.0,3.995699034482925,18.25406335373745,0,0.0,2.100096314219144,14.647213984242399,38.99707268668192
Truck_7,224.65579754113665,3,0,0.0,4.224373902977135,13.28139057446856,0,1.2690142920192784,3.339809700645077,14.124202685610754,36.238791155720804
Truck_8,225.18810078848216,3,0,0.0,6.201873002347867,17.65779517872437,0,0.0,2.715826921798339,11.05415196019868,37.62964706306926
Truck_6,231.98080891366132,3,0,0.0,3.765028094543169,13.859662646325546,0,0.0,2.6133024135271796,11.798686097908757,32.03667925230465
Truck_0,235.86805101096402,3,0,0.0,5.808496153936517,11.720488784577554,0,0.0,2.3493071814977213,13.35174033608061,33.2300324560924
Truck_5,239.9938744123171,3,0,0.0,4.944349237610368,10.286746120482718,0,0.0,3.823985724099913,14.818835001723926,33.873916083916924
Truck_1,250.5409555702792,4,0,0.0,4.958529109971579,13.630892921338585,0,0.0,3.0397601824553817,8.479637331354866,30.10881954512041
Truck_3,245.07939286773467,4,0,0.0,5.900514557063929,17.146128886602952,0,0.0,3.673556363549153,12.380952988094919,39.10115279531095
Truck_9,252.8925160815891,4,0,0.0,3.375194104485246,16.2442179332362,0,0.0,2.7906965977108484,9.33574535985963,31.745853995291924
Truck_8,262.8177478515514,4,0,0.0,2.9601183655498744,11.3709726989822,0,0.012822101043468592,2.649231905453803,9.404345398841883,26.39749046987123
Truck_2,258.077790294844,4,0,0.0,5.1576114098660355,10.834396350114673,0,1.2328266621966577,3.0657337874627046,11.093719997629591,31.384288207269663
Truck_4,256.8699167098455,4,0,0.0,4.434514750523476,12.34469381814904,0,0.0,3.5125357386089604,13.7036741484755,33.995418455756976
Truck_6,264.017488165966,4,0,0.0,4.704065971830062,14.657319038922367,0,0.0,1.5293895293413584,9.97560797184832,30.866382511942106
Truck_7,260.89458869685745,4,0,0.0,6.239950582303436,15.089864329580621,0,0.0,3.747977591345318,13.730808367805366,38.80860087103474
Truck_5,273.867790496234,4,0,0.0,4.167314669946165,11.838244471860833,0,0.0,3.566727462820211,13.755749379398367,33.328035984025576
Truck_0,269.0980834670564,4,0,0.0,6.0502637048834345,18.6812743329221,0,0.0,3.412240503648661,14.409264831860014,42.55304337331421
Truck_3,284.1805456630456,4,0,0.0,4.251156284295405,11.966854207441088,0,0.0,1.3886414568925147,10.070934543023895,27.677586491652903
Truck_1,280.6497751153996,4,0,0.0,4.973543966603245,17.533428233568088,0,0.0,3.041031731121109,9.218875211570492,34.76687914286293
Truck_8,289.21523832142265,4,0,0.0,5.8559070278437275,16.44704155453809,0,0.0,3.3757667474346817,10.005315822804732,35.68403115262123
Truck_9,284.638370076881,4,0,0.0,5.7880599181859225,17.4560769799877,0,0.0,3.412072554717099,14.579221796625973,41.235431249516694
